Protein Details,Gene Name,BCC count,BCC proportion,BCC mean,BCC std,BCC UNIQUE,SCC count,SCC proportion,SCC mean,SCC std,SCC UNIQUE,Proportion Direction,Fold Change,Log2 Fold Change,Fold Change Direction,Proportion STAT,Proportion Pvalue,BH-corrected Proportion Pvalue,Proportion Rank,StudentT STAT,StudentT Pvalue,BH-corrected StudentT Pvalue,StudentT Rank,MannWhitneyU STAT,MannWhitneyU Pvalue,BH-corrected MannWhitneyU Pvalue,MannWhitneyU Rank,Minimal Pvalue,BH-corrected Minimal Pvalue,is 5% Significant?,Minimal Rank
Q00577 (gene PURA):  Transcriptional activator protein Pur-alpha,PURA,38,1.0,26803902.63157895,16321067.951278685,False,33,1.0,17435509.09090909,14214260.730824405,False,0.0,1.5373168911685535,0.6204145822014592,1.0,0.0,1.0,1.0,5330.0,2.523981372412909,0.01390892186181844,0.2621058255188253,315.0,872.0,0.00482130878701813,0.05980026657661157,479.5,0.00482130878701813,0.15739035427830558,False,315.0
Q96GR2 (gene ACSBG1):  Long-chain-fatty-acid--CoA ligase ACSBG1,ACSBG1,11,0.2894736842105263,1519115.0,3935605.103500437,False,8,0.24242424242424243,168552.9696969697,449337.75296779885,False,1.0,9.012686057813779,3.171957137644951,1.0,0.446636226326016,0.6551377348422462,1.0,3839.5,1.932462282408704,0.05740839722599066,0.39351853139658194,869.0,672.5,0.5055635449959638,0.7398134011321775,4055.5,0.05740839722599066,0.5861443261296635,False,869.0
Q9Y624 (gene F11R):  Junctional adhesion molecule A,F11R,38,1.0,5777819.47368421,5463044.581918703,False,33,1.0,5496460.212121212,5117063.081178107,False,0.0,1.051189174614868,0.07202232364782049,1.0,0.0,1.0,1.0,5330.0,0.21972892343824532,0.8267310350151564,0.9412477843157454,5240.0,632.0,0.9586254381552106,0.9991543263511506,5716.5,0.8267310350151564,1.0,False,5240.0
Q12955 (gene ANK3):  Ankyrin-3,ANK3,38,1.0,733050.6842105263,747282.4329891367,False,32,0.9696969696969697,585250.2666666667,1024129.49580887,False,1.0,1.252542247241363,0.3248592651831175,1.0,1.080724464405876,0.27981969731159884,0.640140972833773,2460.5,0.6905222296452966,0.4921821871642087,0.7431383590873352,3949.0,806.0,0.03960448377641141,0.1990567398568412,1183.0,0.03960448377641141,0.4995356241227706,False,1183.0
Q5T447 (gene HECTD3):  E3 ubiquitin-protein ligase HECTD3,HECTD3,32,0.8421052631578947,1822272.5789473683,2695533.717087823,False,31,0.9393939393939394,1373804.6393939394,2728766.882123362,False,-1.0,1.326442295135898,0.4075619146679335,1.0,-1.2930787316567915,0.1959838302091742,0.6070817918109748,1904.5,0.685349209652264,0.49541969552034226,0.7460357150951828,3961.0,705.0,0.3712713951233845,0.6273390240081165,3522.0,0.1959838302091742,1.0,False,1904.5
"O76015 (gene KRT38):  Keratin, type I cuticular Ha8",KRT38,22,0.5789473684210527,3785037.447368421,8871574.189817602,False,17,0.5151515151515151,664898.9090909091,1107279.1562539442,False,1.0,5.692651011471602,2.5091006578790678,1.0,0.5388440608672138,0.5899944583505241,0.9492737158897592,3703.5,1.9783703296320283,0.05188076177682917,0.38404662280194446,803.0,730.0,0.21506931239045146,0.47592309522399745,2691.0,0.05188076177682917,0.5722696697322602,False,803.0
"P30038 (gene ALDH4A1):  Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial",ALDH4A1,38,1.0,5130131.578947368,6224514.421859718,False,32,0.9696969696969697,4560986.060606061,4302982.679820592,False,1.0,1.1247856298566619,0.16965006792016674,1.0,1.080724464405876,0.27981969731159884,0.640140972833773,2460.5,0.43530176289877753,0.664702032438356,0.8519038293291583,4655.0,640.0,0.8854158351070632,0.978401717401137,5396.0,0.27981969731159884,1.0,False,2460.5
P78406 (gene RAE1):  mRNA export factor,RAE1,38,1.0,10400115.52631579,8553357.30111888,False,33,1.0,7401806.96969697,7973056.681982132,False,0.0,1.4050779179857706,0.49065013669156327,1.0,0.0,1.0,1.0,5330.0,1.4986669673992346,0.13852144268853295,0.48628271012469465,1699.0,806.0,0.03960448377641141,0.1990567398568412,1183.0,0.03960448377641141,0.4995356241227706,False,1183.0
P42285 (gene MTREX):  Exosome RNA helicase MTR4,MTREX,37,0.9736842105263158,1436191.4736842106,1230021.0160743454,False,32,0.9696969696969697,1586487.0606060605,1576233.04137489,False,1.0,0.905265166886807,-0.14358765195245835,-1.0,0.10127700908027155,0.919330566436703,1.0,4489.5,-0.44425550630525995,0.6582481123404149,0.8487374623347559,4627.0,636.5,0.9173613663380726,0.9862438194522062,5518.0,0.6582481123404149,1.0,False,4489.5
P06756 (gene ITGAV):  Integrin alpha-V,ITGAV,38,1.0,2833127.3684210526,2298683.2495052973,False,32,0.9696969696969697,3655130.5454545454,6542990.330731961,False,1.0,0.7751097623430998,-0.36752747175802464,-1.0,1.080724464405876,0.27981969731159884,0.640140972833773,2460.5,-0.7143766717352807,0.47740415389259805,0.73335250259621,3883.0,708.0,0.35338151004164753,0.6158066367153041,3417.5,0.27981969731159884,1.0,False,2460.5
P20160 (gene AZU1):  Azurocidin,AZU1,36,0.9473684210526315,37966717.368421055,80260872.99005608,False,32,0.9696969696969697,70515760.60606061,148267934.0214357,False,-1.0,0.5384146330140754,-0.8932104748909142,-1.0,-0.46646960845533414,0.6408793966106174,1.0,3783.5,-1.153566736688046,0.25265809433904846,0.5885366663026594,2561.0,463.0,0.05943184582596567,0.24914145580408673,1417.0,0.05943184582596567,0.5930122292319662,False,1417.0
P21128 (gene ENDOU):  Poly(U)-specific endoribonuclease,ENDOU,28,0.7368421052631579,2339249.552631579,5059549.661552116,False,25,0.7575757575757576,2007553.3333333333,3592599.8834756836,False,-1.0,1.1652241132475087,0.22060746215444568,1.0,-0.20029936235236045,0.8412464612125458,1.0,4232.5,0.3096166917313771,0.7577855733811637,0.9054770168265356,4992.0,495.0,0.1263945658363625,0.3611657876041421,2079.0,0.1263945658363625,0.8232413987953014,False,2079.0
Q14498 (gene RBM39):  RNA-binding protein 39,RBM39,37,0.9736842105263158,4437565.52631579,4003014.3663860545,False,32,0.9696969696969697,3623047.272727273,3166711.6233130377,False,1.0,1.2248157951784489,0.2925647930113144,1.0,0.10127700908027155,0.919330566436703,1.0,4489.5,0.9275073439522026,0.3568962953290984,0.6488988682091297,3280.0,688.5,0.4819006285889883,0.7260149369095719,3960.0,0.3568962953290984,1.0,False,3280.0
P46059 (gene SLC15A1):  Solute carrier family 15 member 1,SLC15A1,11,0.2894736842105263,752231.9736842106,2471454.58810111,False,7,0.21212121212121213,108778.18181818182,253709.2850686146,False,1.0,6.915283571613833,2.7897884124709056,1.0,0.7472706980068821,0.4549001762456437,0.8397074416712595,3224.0,1.4677052933217276,0.14672806082337764,0.49428549456367643,1771.0,681.0,0.4196552097390833,0.6703247607237942,3735.0,0.14672806082337764,0.9021431922421207,False,1771.0
O94901 (gene SUN1):  SUN domain-containing protein 1,SUN1,37,0.9736842105263158,2814851.8421052634,2444711.7924871133,False,32,0.9696969696969697,1817837.615151515,2148644.8941244553,False,1.0,1.5484616550137233,0.6308356575966946,1.0,0.10127700908027155,0.919330566436703,1.0,4489.5,1.786740732747165,0.07837194461945889,0.4246748606718363,1101.0,841.5,0.013619876764840921,0.10936229445362171,743.0,0.013619876764840921,0.27482362382990166,False,743.0
Q15427 (gene SF3B4):  Splicing factor 3B subunit 4,SF3B4,34,0.8947368421052632,3828007.3684210526,5077621.982460565,False,31,0.9393939393939394,3513268.272727273,3287028.9468981526,False,-1.0,1.0895858418031839,0.12377986204830221,1.0,-0.67473949164783,0.4998412894040829,0.8765588279202712,3386.5,0.30057079889183624,0.7646455875332937,0.9092358554513826,5017.0,593.0,0.6992592340810879,0.875426243045742,4751.0,0.4998412894040829,1.0,False,3386.5
O14579 (gene COPE):  Coatomer subunit epsilon,COPE,38,1.0,9959297.368421054,8375735.887779365,False,33,1.0,13591576.363636363,12284551.383108348,False,0.0,0.732755134648396,-0.4485969225138988,-1.0,0.0,1.0,1.0,5330.0,-1.450141844057702,0.15154956047368537,0.4988425734229385,1810.0,547.0,0.3593933497847258,0.6221532432165906,3442.5,0.15154956047368537,0.9176028529627945,False,1810.0
Q9UNX3 (gene RPL26L1):  60S ribosomal protein L26-like 1,RPL26L1,33,0.868421052631579,4541602.368421053,8725367.834716327,False,32,0.9696969696969697,4687235.757575758,4147403.141007219,False,-1.0,0.968929792165821,-0.045535961923736976,-1.0,-1.5302127757013269,0.12596407007160376,0.47443285482777026,1575.5,-0.08642239795702379,0.9313809428969968,0.9913173253749985,5603.0,515.5,0.20052846114028444,0.45802174546819946,2612.0,0.12596407007160376,0.822511830040702,False,1575.5
Q15370 (gene ELOB):  Elongin-B,ELOB,37,0.9736842105263158,9860790.263157895,10076864.72106867,False,33,1.0,13821647.575757576,12085248.654535232,False,-1.0,0.7134308850742567,-0.48715442214546195,-1.0,-0.9385238769840499,0.3479752523115307,0.7082271297964247,2886.5,-1.4842721669605115,0.14229082029361204,0.4902690366860087,1731.0,492.0,0.1209991892212295,0.35334369206747684,2041.5,0.1209991892212295,0.8148553401972235,False,1731.0
"Q8N1N4 (gene KRT78):  Keratin, type II cytoskeletal 78",KRT78,37,0.9736842105263158,5067925.7894736845,7821856.679794137,False,33,1.0,7446979.393939394,11232103.855888544,False,-1.0,0.6805344182364,-0.5552599665698625,-1.0,-0.9385238769840499,0.3479752523115307,0.7082271297964247,2886.5,-1.0310670844285974,0.30610998894904823,0.612178579767717,2982.0,544.0,0.34154986479769756,0.6044753762631455,3364.5,0.30610998894904823,1.0,False,2886.5
O75146 (gene HIP1R):  Huntingtin-interacting protein 1-related protein,HIP1R,35,0.9210526315789473,736405.0263157894,1045554.7659884096,False,31,0.9393939393939394,575719.9393939395,567362.8683462259,False,-1.0,1.2791028691653865,0.35513229460803225,1.0,-0.30126679840945886,0.7632110565140402,1.0,4036.0,0.7766678767475476,0.44000915917519967,0.7100178003748814,3696.0,624.0,0.9770031493293346,1.0,5774.0,0.44000915917519967,1.0,False,3696.0
Q07157 (gene TJP1):  Tight junction protein ZO-1,TJP1,38,1.0,1130384.2894736843,1404679.0157153325,False,33,1.0,962328.5454545454,1405807.316527305,False,0.0,1.1746344788500325,0.23221189075651627,1.0,0.0,1.0,1.0,5330.0,0.4954833754708876,0.6218333442528567,0.825329862472201,4495.0,734.0,0.21952461898960884,0.4800893976876856,2725.0,0.21952461898960884,1.0,False,2725.0
P10586 (gene PTPRF):  Receptor-type tyrosine-protein phosphatase F,PTPRF,37,0.9736842105263158,1465479.75,1688346.8207995645,False,33,1.0,730796.6363636364,1087946.1395867101,False,-1.0,2.0053181378749367,1.0038311341988828,1.0,-0.9385238769840499,0.3479752523115307,0.7082271297964247,2886.5,2.1126425387179357,0.0382519827641173,0.3569876125915387,639.0,803.0,0.043045853246843346,0.2081310880811765,1233.0,0.0382519827641173,0.4926814797768509,False,639.0
O60869 (gene EDF1):  Endothelial differentiation-related factor 1,EDF1,37,0.9736842105263158,10184847.105263159,9290718.123824587,False,32,0.9696969696969697,16971575.757575758,13271983.538609037,False,1.0,0.600112049154673,-0.7366961980537914,-1.0,0.10127700908027155,0.919330566436703,1.0,4489.5,-2.48458713276154,0.01540030846364808,0.26991532380739924,339.0,423.5,0.019267211950296025,0.1314822103010476,874.0,0.01540030846364808,0.2932284264706099,False,339.0
Q9UKK9 (gene NUDT5):  ADP-sugar pyrophosphatase,NUDT5,38,1.0,12970805.263157895,8938383.76356202,False,33,1.0,15263678.787878787,11181281.929751182,False,0.0,0.8497823783777105,-0.23483466755844776,-1.0,0.0,1.0,1.0,5330.0,-0.9458371340877321,0.34753220324767276,0.6468740047458145,3197.0,584.0,0.6241590820707603,0.8243055092627006,4511.5,0.34753220324767276,1.0,False,3197.0
Q8IV08 (gene PLD3):  5-3 exonuclease PLD3,PLD3,36,0.9473684210526315,4924757.105263158,5723605.431468097,False,32,0.9696969696969697,2685458.1818181816,2708206.6946916096,False,-1.0,1.8338610292292958,0.8748843150298959,1.0,-0.46646960845533414,0.6408793966106174,1.0,3783.5,2.027286279779303,0.04649805564021709,0.37599224770789963,737.0,821.0,0.025690804409735965,0.15595210166669846,981.0,0.025690804409735965,0.40096141919363015,False,737.0
P02458 (gene COL2A1):  Collagen alpha-1(II) chain,COL2A1,34,0.8947368421052632,3438519.736842105,5533292.776349591,False,29,0.8787878787878788,3523884.9696969697,5500895.060419606,False,1.0,0.9757752498762237,-0.035379204504826775,-1.0,0.21198011994373622,0.8321225438696921,1.0,4185.5,-0.06409054516688083,0.949083444737126,0.9967503621716381,5680.0,661.0,0.6991415770090108,0.875426243045742,4748.5,0.6991415770090108,1.0,False,4185.5
Q58FF6 (gene HSP90AB4P):  Putative heat shock protein HSP 90-beta 4,HSP90AB4P,24,0.631578947368421,914721.6842105263,2416476.6373668276,False,17,0.5151515151515151,345669.9090909091,676137.0584324742,False,1.0,2.646228844777211,1.403937830682745,1.0,0.9905598164101659,0.32190056738875916,0.7006416581690394,2739.5,1.2904413214033352,0.20120507022457926,0.5409430611345428,2218.0,695.0,0.41835805264707715,0.6690363426167718,3729.5,0.20120507022457926,1.0,False,2218.0
Q99424 (gene ACOX2):  Peroxisomal acyl-coenzyme A oxidase 2,ACOX2,22,0.5789473684210527,855660.3947368421,2035780.1888668286,False,13,0.3939393939393939,123306.12121212122,208975.22972015457,False,1.0,6.939318067250905,2.7947938948879423,1.0,1.5551887946591052,0.11990111219926754,0.4724704015958358,1363.0,2.027984572592573,0.046424829943048744,0.37599224770789963,735.0,750.0,0.1299405170552898,0.36384497349132705,2112.0,0.046424829943048744,0.5411990018733432,False,735.0
P49750 (gene YLPM1):  YLP motif-containing protein 1,YLPM1,38,1.0,1233733.6842105263,1217119.6602665982,False,30,0.9090909090909091,364100.6909090909,403150.8431976903,False,1.0,3.3884409313443955,1.760621622035218,1.0,1.89919769156814,0.05753848815436487,0.36112859130599695,914.0,3.866273878273187,0.0002470708939371888,0.09968837259688246,14.0,982.0,4.36955710397391e-05,0.004918637298548745,53.0,4.36955710397391e-05,0.011849444401049248,True,14.0
Q9UBS4 (gene DNAJB11):  DnaJ homolog subfamily B member 11,DNAJB11,38,1.0,17245033.94736842,22386748.976834904,False,33,1.0,9491299.696969697,10135337.086006798,False,0.0,1.8169307152815386,0.8615034065695378,1.0,0.0,1.0,1.0,5330.0,1.8071709006876762,0.07509509661146738,0.4175371354930237,1073.0,717.0,0.3021623479451049,0.5665306624263029,3178.0,0.07509509661146738,0.669015450050793,False,1073.0
Q9NUP9 (gene LIN7C):  Protein lin-7 homolog C,LIN7C,38,1.0,10725094.736842105,8603658.563656064,False,32,0.9696969696969697,9325876.969696969,8857947.225702478,False,1.0,1.1500360525546856,0.20167908901884246,1.0,1.080724464405876,0.27981969731159884,0.640140972833773,2460.5,0.6645777500852904,0.5085356102344435,0.7541445316079269,4023.0,725.0,0.260997752367053,0.5312564280524866,2927.0,0.260997752367053,1.0,False,2460.5
O60343 (gene TBC1D4):  TBC1 domain family member 4,TBC1D4,24,0.631578947368421,827673.5789473684,1467072.4452154194,False,21,0.6363636363636364,383882.5393939394,796731.7257850432,False,-1.0,2.1560594557176658,1.1083969625460435,1.0,-0.041738681478830086,0.9667070174550826,1.0,4637.0,1.528491169698482,0.13096223384187916,0.4808497886227098,1624.0,718.0,0.28466338330494945,0.5612365316580729,3026.0,0.13096223384187916,0.8408345452495407,False,1624.0
Q16610 (gene ECM1):  Extracellular matrix protein 1,ECM1,38,1.0,6236454.47368421,4899196.932309523,False,32,0.9696969696969697,12834052.636363637,28118162.989063807,False,1.0,0.4859302552658646,-1.0411788337366663,-1.0,1.080724464405876,0.27981969731159884,0.640140972833773,2460.5,-1.4016021018834801,0.1655163813727972,0.5170908069480165,1909.0,544.0,0.34154986479769756,0.6044753762631455,3364.5,0.1655163813727972,0.9652695320333412,False,1909.0
O60271 (gene SPAG9):  C-Jun-amino-terminal kinase-interacting protein 4,SPAG9,38,1.0,1236321.5789473683,1375628.904582854,False,33,1.0,1414390.3333333333,1349933.6001066456,False,0.0,0.8741021129809482,-0.19412626906764444,-1.0,0.0,1.0,1.0,5330.0,-0.5409649418504173,0.5902739871615679,0.805636348569845,4370.0,544.0,0.34154986479769756,0.6044753762631455,3364.5,0.34154986479769756,1.0,False,3364.5
Q8IZ83 (gene ALDH16A1):  Aldehyde dehydrogenase family 16 member A1,ALDH16A1,38,1.0,3979711.263157895,3016212.3300244743,False,32,0.9696969696969697,4916884.545454546,4313707.697310623,False,1.0,0.8093969314036795,-0.3050807154341225,-1.0,1.080724464405876,0.27981969731159884,0.640140972833773,2460.5,-1.0560386400809385,0.2946341113015204,0.6059348724907653,2900.0,578.0,0.5760690040452272,0.7900753283066265,4343.0,0.27981969731159884,1.0,False,2460.5
Q13564 (gene NAE1):  NEDD8-activating enzyme E1 regulatory subunit,NAE1,38,1.0,4627712.631578947,4344412.305177455,False,32,0.9696969696969697,3144840.303030303,3255779.0324846334,False,1.0,1.471525478453805,0.5573125217691237,1.0,1.080724464405876,0.27981969731159884,0.640140972833773,2460.5,1.584759005124828,0.11759395501817538,0.4665759019347286,1503.0,800.0,0.04673663611945562,0.22024547479357995,1265.5,0.04673663611945562,0.5435226838880326,False,1265.5
Q9H4M9 (gene EHD1):  EH domain-containing protein 1,EHD1,38,1.0,4834599.736842105,3849595.0405235635,False,33,1.0,6959004.909090909,7090953.55647019,False,0.0,0.6947257258757961,-0.5254845731915233,-1.0,0.0,1.0,1.0,5330.0,-1.573140235056204,0.12026086201324775,0.47016795725493843,1526.0,543.0,0.3357302436628774,0.6002297373966816,3334.0,0.12026086201324775,0.8148553401972235,False,1526.0
Q92696 (gene RABGGTA):  Geranylgeranyl transferase type-2 subunit alpha,RABGGTA,36,0.9473684210526315,2712077.1842105263,2886655.8971588546,False,33,1.0,2560116.878787879,3044387.312251084,False,-1.0,1.059356784325228,0.08318856127354936,1.0,-1.336856519859585,0.18126947586001663,0.5903171268590984,1794.5,0.21262034444173034,0.8322499957652221,0.9443140880059556,5258.0,648.0,0.8131705911470415,0.9425655563894626,5134.0,0.18126947586001663,1.0,False,1794.5
Q9UHL4 (gene DPP7):  Dipeptidyl peptidase 2,DPP7,36,0.9473684210526315,2543724.736842105,3027819.679801516,False,32,0.9696969696969697,2740541.212121212,4430074.571703401,False,-1.0,0.9281833550214352,-0.107518268789887,-1.0,-0.46646960845533414,0.6408793966106174,1.0,3783.5,-0.21770704111038405,0.8282999076987703,0.9419819384923491,5246.0,670.0,0.6241474545378427,0.8243055092627006,4503.5,0.6241474545378427,1.0,False,3783.5
P43121 (gene MCAM):  Cell surface glycoprotein MUC18,MCAM,36,0.9473684210526315,2821816.5789473685,3926196.2077450966,False,29,0.8787878787878788,2201006.8484848486,5558500.113421857,False,1.0,1.2820571552917237,0.3584605800673278,1.0,1.0362070764591655,0.3001055461169324,0.6675725906538474,2666.0,0.5408977858422533,0.5903200264022478,0.805636348569845,4371.0,902.0,0.0015480460409382727,0.030883926354539497,297.0,0.0015480460409382727,0.08034989568511218,False,297.0
O94888 (gene UBXN7):  UBX domain-containing protein 7,UBXN7,34,0.8947368421052632,1485408.7894736843,2448142.438776014,False,26,0.7878787878787878,693798.6363636364,1067021.796496631,False,1.0,2.1409796900970055,1.0982711099993172,1.0,1.2411184642446178,0.21456198950370697,0.640140972833773,1973.0,1.6965620319562211,0.09428680323551418,0.4432742853452148,1269.0,789.0,0.06213819989745521,0.25167447426219813,1473.0,0.06213819989745521,0.6064064895118065,False,1269.0
P01742 (gene IGHV1-69):  Immunoglobulin heavy variable 1-69,IGHV1-69,37,0.9736842105263158,12700896.842105264,14942809.317364184,False,33,1.0,35040868.484848484,78203823.54838158,False,-1.0,0.36245953343298876,-1.4641081595511778,-1.0,-0.9385238769840499,0.3479752523115307,0.7082271297964247,2886.5,-1.7005887127399926,0.09352356637922637,0.4424754932739608,1261.0,464.0,0.06101408906421385,0.2500856979308129,1437.0,0.06101408906421385,0.6002673123062365,False,1261.0
A0A0J9YY99 (gene ENSG00000282150):  Ig-like domain-containing protein,ENSG00000282150,38,1.0,22024757.89473684,22881770.738764625,False,32,0.9696969696969697,49865759.696969695,74409622.53105141,False,1.0,0.44168098568194136,-1.1789233690359657,-1.0,1.080724464405876,0.27981969731159884,0.640140972833773,2460.5,-2.1592282790159913,0.034311510493931864,0.34288521207168765,597.0,553.0,0.3967999433819219,0.6487554020872969,3646.5,0.034311510493931864,0.4639077291260518,False,597.0
