Protein Details,Gene Name,BCC count,BCC proportion,BCC mean,BCC std,BCC UNIQUE,Keratosis count,Keratosis proportion,Keratosis mean,Keratosis std,Keratosis UNIQUE,Proportion Direction,Fold Change,Log2 Fold Change,Fold Change Direction,Proportion STAT,Proportion Pvalue,BH-corrected Proportion Pvalue,Proportion Rank,StudentT STAT,StudentT Pvalue,BH-corrected StudentT Pvalue,StudentT Rank,MannWhitneyU STAT,MannWhitneyU Pvalue,BH-corrected MannWhitneyU Pvalue,MannWhitneyU Rank,Minimal Pvalue,BH-corrected Minimal Pvalue,is 5% Significant?,Minimal Rank
Q15942 (gene ZYX):  Zyxin,ZYX,47,0.7833333333333333,3177884.65,4804843.740412428,False,5,0.23809523809523808,2264900.0,5395450.322880072,False,1.0,1.403101527660646,0.4886194053605417,1.0,4.485525223314239,7.273454099605555e-06,0.0005228123754005632,82.0,0.7162802149873126,0.4759304402117859,0.6345268485996074,4474.0,923.0,0.0012504421134104738,0.008678171806081918,857.0,7.273454099605555e-06,0.001446447571941558,True,82.0
Q15008 (gene PSMD6):  26S proteasome non-ATPase regulatory subunit 6,PSMD6,42,0.7,2739348.6,5343147.853528128,False,6,0.2857142857142857,529402.0,1293759.536330494,False,1.0,5.174420572636344,2.3713973198513596,1.0,3.3254479241305064,0.0008827658918978333,0.00599156008084468,874.0,1.8529106462694707,0.06762940702019038,0.3372893296773134,1193.0,920.0,0.0012335178362321666,0.008668041709023681,849.0,0.0008827658918978333,0.015630468630408047,True,849.0
A1L0T0 (gene ILVBL):  2-hydroxyacyl-CoA lyase 2,ILVBL,9,0.15,8736.15,25474.480689391232,False,3,0.14285714285714285,4931.428571428572,12404.394323408631,False,1.0,1.7715252024217647,0.8249919899553884,1.0,0.07930207989565219,0.9367923519963777,1.0,5370.0,0.6495112040524946,0.5178920687749589,0.67124572720213,4603.0,641.0,0.8547091744956272,0.9520528258104765,5356.0,0.5178920687749589,1.0,False,4603.0
"P54577 (gene YARS1):  Tyrosine--tRNA ligase, cytoplasmic",YARS1,38,0.6333333333333333,1361227.0599999998,2838572.542086017,False,6,0.2857142857142857,669255.7476190475,1675083.6490354082,False,1.0,2.0339415310823763,1.0242782072043024,1.0,2.7523530888037464,0.00591686875708174,0.022081888228661212,1587.0,1.0415859327000307,0.3007808282347696,0.5009655000694124,3582.0,853.0,0.011703519852119648,0.036234146049686465,1927.0,0.00591686875708174,0.05880534933767027,False,1587.0
Q16850 (gene CYP51A1):  Lanosterol 14-alpha demethylase,CYP51A1,6,0.1,21204.7,70494.2097147702,False,4,0.19047619047619047,11452.380952380952,31612.693042173498,False,-1.0,1.851553845992172,0.8887365058780509,1.0,-1.0847581302793923,0.27802879421795645,0.3990184715670744,4155.0,0.6051527324931036,0.5468119716047345,0.6714355378039918,4682.0,583.0,0.3805179596764747,0.5084367631421832,4465.0,0.27802879421795645,1.0,False,4155.0
Q99439 (gene CNN2):  Calponin-2,CNN2,44,0.7333333333333333,8037181.75,14451751.695935369,False,7,0.3333333333333333,1063465.238095238,2369080.4536934923,False,1.0,7.557540634226801,2.9179168307355363,1.0,3.2669467667029086,0.0010871412059734538,0.007253604314470236,884.5,2.1736600610097305,0.032725346649816245,0.3236688001045334,575.0,917.0,0.0015291829187255325,0.009882156590513055,923.0,0.0010871412059734538,0.018535437462725235,True,575.0
Q01130 (gene SRSF2):  Serine/arginine-rich splicing factor 2,SRSF2,47,0.7833333333333333,6036461.95,13388526.978206957,False,9,0.42857142857142855,1474455.8095238095,3405256.6699267654,False,1.0,4.094027037640038,2.0335206301923923,1.0,3.0290102444898546,0.00245356362812574,0.012008171128300382,1216.5,1.5249025064105535,0.1312769652084204,0.36978204647471014,2118.0,894.0,0.003946966679461245,0.016606208187352457,1417.5,0.00245356362812574,0.030990742283835214,True,1216.5
Q92688 (gene ANP32B):  Acidic leucine-rich nuclear phosphoprotein 32 family member B,ANP32B,24,0.4,3763176.5166666666,9523241.67527569,False,4,0.19047619047619047,382217.14285714284,1129132.5407592151,False,1.0,9.84565079558282,3.2994865711373667,1.0,1.737577616187462,0.08228526677891088,0.1547160105902875,3168.5,1.6027656585057253,0.11297748758728894,0.3579520398012564,1883.0,773.0,0.07030031998654818,0.13837403795438682,3031.0,0.07030031998654818,0.3916075714656829,False,1883.0
P52943 (gene CRIP2):  Cysteine-rich protein 2,CRIP2,44,0.7333333333333333,6307078.883333334,10955685.21857411,False,6,0.2857142857142857,352423.1904761905,638703.9609156162,False,1.0,17.89632196108712,4.16159121121853,1.0,3.6322061696696366,0.0002810084643327222,0.0031281179173976844,519.0,2.4583269136529573,0.016146447070662092,0.3236688001045334,236.0,972.0,0.00015189242325887268,0.003974518408607169,228.0,0.00015189242325887268,0.006158934288119077,True,228.0
O94826 (gene TOMM70):  Mitochondrial import receptor subunit TOM70,TOMM70,16,0.26666666666666666,34962.96666666667,84410.30003973974,False,4,0.19047619047619047,13944.285714285714,31969.939845546964,False,1.0,2.5073329233594444,1.3261535697620839,1.0,0.6968648426339913,0.4858873816914445,0.5999180710205211,4829.0,1.0996470825291822,0.2748256605705501,0.48253495313314476,3397.0,684.0,0.44622669619023425,0.5572929599059949,4777.0,0.2748256605705501,1.0,False,3397.0
Q9UKY7 (gene CDV3):  Protein CDV3 homolog,CDV3,38,0.6333333333333333,3581948.0,4822221.021478865,False,5,0.23809523809523808,888509.5238095238,2183843.7223663284,False,1.0,4.031412049066406,2.011285248027457,1.0,3.1236369645005246,0.0017863070572965596,0.009883676679999736,1067.5,2.4416721843863503,0.016854298482929363,0.3236688001045334,244.0,898.0,0.0023329912973004676,0.012241535690144759,1137.0,0.0017863070572965596,0.025264371476081713,True,244.0
Q00688 (gene FKBP3):  Peptidyl-prolyl cis-trans isomerase FKBP3,FKBP3,40,0.6666666666666666,3973217.4,7898077.91128253,False,7,0.3333333333333333,253321.2857142857,603068.7490625909,False,1.0,15.684498792831807,3.9712675226567486,1.0,2.663901361364352,0.007724020772143139,0.026605951458779427,1728.0,2.1293518106928584,0.03633930139509622,0.3236688001045334,656.0,899.0,0.0026395128387914166,0.013189516564099162,1192.0,0.0026395128387914166,0.03271606702817782,True,656.0
P23634 (gene ATP2B4):  Plasma membrane calcium-transporting ATPase 4,ATP2B4,27,0.45,126128.49833333334,307802.54005212797,False,5,0.23809523809523808,20864.90952380952,48721.29503265443,False,1.0,6.04500576354571,2.59574371499712,1.0,1.7096037787086595,0.08733916642734352,0.16363015766093814,3179.5,1.5409577952127178,0.1273233150757195,0.3663278686518478,2069.0,773.0,0.08179978153395379,0.15416940244765742,3097.5,0.08179978153395379,0.4339218997909617,False,2069.0
P16989 (gene YBX3):  Y-box-binding protein 3,YBX3,33,0.55,1699386.85,3867849.413636785,False,4,0.19047619047619047,1041233.3333333334,2632684.5718017896,False,1.0,1.632090325573872,0.7067209032968206,1.0,2.846611756228533,0.0044187216305082554,0.017466040521395283,1478.5,0.7143426277082114,0.47712079258836093,0.6356638339844041,4478.0,818.5,0.02704026382120991,0.06749883429177336,2390.0,0.0044187216305082554,0.04635808063490287,True,1478.5
O76021 (gene RSL1D1):  Ribosomal L1 domain-containing protein 1,RSL1D1,33,0.55,1429852.9,3259829.676636156,False,2,0.09523809523809523,73360.28571428571,316261.5449301932,False,1.0,19.49083057758687,4.284723665454119,1.0,3.6207531804324025,0.00029374664309473686,0.003180567101094737,544.5,1.8801349497635433,0.06377578434059003,0.3354279880319316,1132.0,923.5,0.00047644809550152035,0.0057192944421772035,497.0,0.00029374664309473686,0.008331976890823455,True,497.0
O94979 (gene SEC31A):  Protein transport protein Sec31A,SEC31A,48,0.8,1551602.1616666666,3028851.823051216,False,8,0.38095238095238093,324493.59523809527,795163.8378253763,False,1.0,4.7816110531346725,2.2574967828025714,1.0,3.5778912955047955,0.0003463774424774812,0.0034906888882105624,588.0,1.8117974993817503,0.07381767341878889,0.33935121816360564,1295.0,957.0,0.00035492520428876697,0.005072870529168059,416.0,0.0003463774424774812,0.009063543078160756,True,416.0
P42357 (gene HAL):  Histidine ammonia-lyase,HAL,45,0.75,917815.55,1822670.4554645768,False,11,0.5238095238095238,337146.61904761905,477181.1533699481,False,1.0,2.7223038824768526,1.4448281194768404,1.0,1.9312481424599741,0.05345237301179465,0.11360771549282753,2807.0,1.424798342707228,0.15815417079037808,0.38890762522910866,2426.0,777.0,0.10903806683627065,0.1890500164909011,3441.0,0.05345237301179465,0.31678495767056314,False,2426.0
"Q15738 (gene NSDHL):  Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating",NSDHL,26,0.43333333333333335,700937.4166666666,1497494.9831281048,False,3,0.14285714285714285,11426.904761904761,32307.869564557386,False,1.0,61.340969511019686,5.938779063867362,1.0,2.389668459582259,0.016863588145424505,0.04707916091511586,2132.0,2.083631075737386,0.04042694952448354,0.3238518772263248,741.0,839.0,0.008790158265238488,0.02950632965432089,1777.0,0.008790158265238488,0.07787568648003347,False,741.0
P32969 (gene RPL9P8):  60S ribosomal protein L9,RPL9P8,33,0.55,1707210.9333333333,3865837.892903783,False,6,0.2857142857142857,279302.6666666667,830323.0886114573,False,1.0,6.112404703119749,2.611740067564538,1.0,2.0861451459231484,0.03696547730732654,0.08406991738185948,2619.0,1.658285170387102,0.10122563668048709,0.35111171420685233,1720.0,830.5,0.02016008162893925,0.05434932083066044,2213.0,0.02016008162893925,0.1462606976063051,False,1720.0
P26368 (gene U2AF2):  Splicing factor U2AF 65 kDa subunit,U2AF2,27,0.45,640747.3333333334,1400502.0919827488,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,3.7649701194033396,0.0001665690000898158,0.0023036874026989176,414.5,2.0705404968138046,0.04166814156133806,0.32666508877127837,761.0,913.5,0.000277366580213173,0.0047279114787194005,343.5,0.0001665690000898158,0.006158934288119077,True,343.5
P17980 (gene PSMC3):  26S proteasome regulatory subunit 6A,PSMC3,43,0.7166666666666667,2304249.33,3820275.015897626,False,6,0.2857142857142857,1881735.5238095238,4624944.7147745155,False,1.0,1.2245341073935214,0.29223295837081753,1.0,3.476834651081656,0.0005073706116475919,0.004361632664394139,689.5,0.4069226054386945,0.6851652439280953,0.7991585230254186,5115.0,883.5,0.00488280328605949,0.0192664050295178,1512.0,0.0005073706116475919,0.011231084293889446,True,689.5
Q13283 (gene G3BP1):  Ras GTPase-activating protein-binding protein 1,G3BP1,39,0.65,1634737.45,2836538.839894214,False,7,0.3333333333333333,57089.95238095238,117054.08625990205,False,1.0,28.634416071378315,4.839678278426628,1.0,2.5212574502487413,0.01169362614998452,0.035960914232375074,1936.5,2.5163586236184785,0.013883413468205827,0.3236688001045334,182.0,922.0,0.0010515829926577118,0.007983756612725003,783.0,0.0010515829926577118,0.018247482442055887,True,182.0
Q03135 (gene CAV1):  Caveolin-1,CAV1,35,0.5833333333333334,2066760.3333333333,4464851.74655552,False,8,0.38095238095238093,553996.380952381,1331138.5000435307,False,1.0,3.73063869077378,1.899422643116411,1.0,1.59945266254545,0.10972005883035128,0.19006674534897672,3442.5,1.5100533872658515,0.13501934747201125,0.3735839606292118,2155.0,791.5,0.06692002674613655,0.1327276860264131,3008.0,0.06692002674613655,0.37499519057681646,False,2155.0
Q15582 (gene TGFBI):  Transforming growth factor-beta-induced protein ig-h3,TGFBI,49,0.8166666666666667,4641685.573333333,15554860.894004626,False,9,0.42857142857142855,614200.0761904762,1690525.9779006797,False,1.0,7.557285896340874,2.9178682017838184,1.0,3.394596672802266,0.0006872977025797625,0.005119123712348144,796.5,1.1693719776558233,0.24576995645163008,0.46007642302805934,3187.0,946.0,0.0005823999322857494,0.006074472021008358,572.0,0.0005823999322857494,0.012220157078605326,True,572.0
"P34896 (gene SHMT1):  Serine hydroxymethyltransferase, cytosolic",SHMT1,26,0.43333333333333335,175611.15,335895.79271607555,False,6,0.2857142857142857,161354.33333333334,440743.27491888317,False,1.0,1.0883571973002168,0.1221521247864399,1.0,1.190959935729628,0.2336693134211163,0.3413120272795199,4082.5,0.1517350435970252,0.87978274222356,0.9881454604187815,5311.0,718.0,0.2852372094646647,0.4069165929378741,4182.0,0.2336693134211163,0.9667622218241191,False,4082.5
Q9H3U1 (gene UNC45A):  Protein unc-45 homolog A,UNC45A,17,0.2833333333333333,49586.74,140977.37847511235,False,4,0.19047619047619047,25603.85714285714,55478.11079652065,False,1.0,1.9366902307489562,0.953593216563301,1.0,0.8357142857142857,0.40331565659467394,0.5138119169856554,4680.5,0.7498437801476998,0.4555760955261461,0.6177197695247699,4400.0,679.5,0.49309132538594214,0.6064281276546136,4851.0,0.40331565659467394,1.0,False,4400.0
Q07507 (gene DPT):  Dermatopontin,DPT,13,0.21666666666666667,725312.1666666666,2078681.3294450976,False,2,0.09523809523809523,17220.95238095238,55463.000700575314,False,1.0,42.118005472612325,5.3963652130434205,1.0,1.232909134958832,0.21760966690062145,0.3293687196954414,3896.0,1.5414444341394824,0.1272049695186273,0.3663278686518478,2068.0,718.5,0.16159549305864096,0.2601399653502029,3705.5,0.1272049695186273,0.6178329835669991,False,2068.0
P35232 (gene PHB):  Prohibitin,PHB,45,0.75,3814345.2333333334,9613563.211060703,False,7,0.3333333333333333,96756.33333333333,268208.7389370865,False,1.0,39.42217632569008,5.300935518341624,1.0,3.427803118253239,0.0006084865779249378,0.004905717464729971,734.5,1.7498406935338853,0.08402882999234776,0.3454415196072109,1439.0,993.0,6.349822669150278e-05,0.0028467558642215904,133.0,6.349822669150278e-05,0.004045788412068616,True,133.0
"P12081 (gene HARS1):  Histidine--tRNA ligase, cytoplasmic",HARS1,44,0.7333333333333333,952794.6,2223128.786017627,False,10,0.47619047619047616,733789.2857142857,1731575.2500794276,False,1.0,1.2984580431305037,0.37679939719267247,1.0,2.151411496801908,0.031443734545892416,0.07524802258355161,2492.5,0.4049108340929243,0.68663738740255,0.800249785747922,5119.0,844.0,0.019044036902811295,0.05204614024836106,2183.0,0.019044036902811295,0.14252098151346165,False,2183.0
P62841 (gene RPS15):  40S ribosomal protein S15,RPS15,40,0.6666666666666666,7868544.533333333,17874727.416154906,False,8,0.38095238095238093,3819759.523809524,8008801.010533871,False,1.0,2.0599580901061056,1.0426149860438607,1.0,2.293412361469315,0.02182427562605354,0.05646297848440391,2303.0,0.9908793966787609,0.32476976729929763,0.5190400299243529,3733.0,783.0,0.08875493094369578,0.16480296234363181,3213.0,0.02182427562605354,0.1569979441941745,False,2303.0
P78417 (gene GSTO1):  Glutathione S-transferase omega-1,GSTO1,46,0.7666666666666667,30602642.0,50194876.271559685,False,8,0.38095238095238093,11295766.19047619,26511411.539117847,False,1.0,2.709213477329172,1.4378740777591212,1.0,3.227117245202863,0.0012504421134104718,0.0076357601316344795,959.0,1.661513618361147,0.10057398715720756,0.35031960237584553,1710.0,908.0,0.0023073886874641434,0.012189671113569988,1129.0,0.0012504421134104718,0.019753232961889373,True,959.0
Q14624 (gene ITIH4):  Inter-alpha-trypsin inhibitor heavy chain H4,ITIH4,53,0.8833333333333333,9710303.8,12423526.64551916,False,8,0.38095238095238093,11553223.995238096,28102637.14032986,False,1.0,0.8404843361473356,-0.2507071622470218,-1.0,4.59495255611788,4.328477412121505e-06,0.00046113743286994467,54.0,-0.40185542578220856,0.6888755449019399,0.8020748440446865,5124.0,959.5,0.0003535011374798899,0.005072870529168059,414.0,4.328477412121505e-06,0.0012730455196189945,True,54.0
Q13162 (gene PRDX4):  Peroxiredoxin-4,PRDX4,48,0.8,6206027.266666667,10100702.508421006,False,5,0.23809523809523808,456370.0,1092976.9171875324,False,1.0,13.598674905565808,3.7653941728109883,1.0,4.65986724341183,3.1641339210556463e-06,0.00038524944842893846,48.5,2.5708869476450973,0.01202140290792374,0.3236688001045334,150.0,1011.0,2.8147103321806118e-05,0.0021515063559428465,78.0,3.1641339210556463e-06,0.0010890705561356529,True,48.5
"P11277 (gene SPTB):  Spectrin beta chain, erythrocytic",SPTB,54,0.9,1615976.4866666668,4770514.186373305,False,14,0.6666666666666666,20122825.885714285,50045567.12396571,False,1.0,0.08030564374230412,-3.6383548083469837,-1.0,2.507139127837712,0.012171279383729356,0.03708572666155737,1956.5,-2.7928524273638877,0.006551442053006197,0.3236688001045334,60.0,918.0,0.0019042151769528303,0.011094284907910729,1024.0,0.0019042151769528303,0.026136229476305034,True,60.0
P27105 (gene STOM):  Erythrocyte band 7 integral membrane protein,STOM,49,0.8166666666666667,10580512.2,17325618.74141653,False,6,0.2857142857142857,12450843.285714285,30560219.410445813,False,1.0,0.8497827783391109,-0.23483398853496162,-1.0,4.48554621814611,7.272737884777775e-06,0.0005228123754005632,77.0,-0.33802402107375956,0.7362417160260275,0.8499260986476934,5168.0,944.5,0.0005789484737120807,0.006053862318965744,570.0,7.272737884777775e-06,0.001446447571941558,True,77.0
P02042 (gene HBD):  Hemoglobin subunit delta,HBD,57,0.95,426545170.3333333,675883052.3905987,False,11,0.5238095238095238,866835345.7142857,2100682023.594781,False,1.0,0.49207173247169916,-1.0230594530265833,-1.0,4.579366366152554,4.663866516605045e-06,0.0004654144910435034,57.5,-1.4085145620881854,0.16290233462306886,0.392384869159067,2475.0,958.0,0.00040508633705129625,0.005276735997484789,458.0,4.663866516605045e-06,0.0012730455196189945,True,57.5
Q9Y623 (gene MYH4):  Myosin-4,MYH4,44,0.7333333333333333,9897784.683333334,22023778.287642047,False,5,0.23809523809523808,4969436.476190476,14732335.041239655,False,1.0,1.9917318051560833,0.9940233956888505,1.0,3.995478494060687,6.456371819452922e-05,0.0015354762429200168,239.5,0.9416645556430564,0.34923509283735343,0.5403362458162995,3856.0,921.0,0.001229877395311642,0.008652651580694877,847.5,6.456371819452922e-05,0.004045788412068616,True,239.5
Q9NUV7 (gene SPTLC3):  Serine palmitoyltransferase 3,SPTLC3,16,0.26666666666666666,592370.1666666666,1304079.8883893727,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,2.6416777885392344,0.008249649676729733,0.0273582045421732,1775.0,2.0557469969344666,0.04311023542610995,0.3275853316010761,777.0,798.0,0.009414313459541496,0.030376308328623345,1825.0,0.008249649676729733,0.07382611495705438,False,777.0
"P08574 (gene CYC1):  Cytochrome c1, heme protein, mitochondrial",CYC1,23,0.38333333333333336,225545.53333333333,488893.6469942267,False,5,0.23809523809523808,45974.619047619046,155647.9109738436,False,1.0,4.905870630375742,2.2945091899949377,1.0,1.2044572112208545,0.22841291079385007,0.3340797807786491,4077.0,1.6335499385882102,0.10633278789862743,0.35538647787133415,1785.0,744.0,0.14940795414126107,0.24341011862554987,3662.0,0.10633278789862743,0.5244266293220264,False,1785.0
Q9H2G2 (gene SLK):  STE20-like serine/threonine-protein kinase,SLK,41,0.6833333333333333,266991.01,682977.1233336553,False,9,0.42857142857142855,278871.74761904764,698306.4593763957,False,1.0,0.9573971270971676,-0.06281061798039106,-1.0,2.0672662774183572,0.03870907002148804,0.08774251966116932,2631.0,-0.06736129520323066,0.9464642748836263,1.0,5378.0,746.0,0.20014503214863222,0.30632767106175984,3898.0,0.03870907002148804,0.24541797210222913,False,2631.0
